9292,0.0
12026,1.0
9688,0.0
4392,0.0
779,1.0
2768,1.0
2399,0.0
12225,1.0
10947,0.0
1780,0.0
11631,0.0
8478,1.0
7940,0.0
5102,0.0
1704,1.0
5967,0.0
1261,1.0
11882,1.0
3237,1.0
10222,1.0
10854,1.0
6810,0.0
8615,1.0
6014,0.0
7161,1.0
7934,1.0
6549,1.0
2715,0.0
6139,1.0
6873,0.0
4470,0.0
9417,1.0
8911,0.0
878,1.0
10159,1.0
8553,0.0
7897,0.0
2271,1.0
6094,1.0
10906,0.0
6945,1.0
9578,0.0
1839,0.0
11121,0.0
6599,1.0
2047,0.0
6138,0.0
4267,1.0
552,1.0
400,1.0
6248,1.0
5652,0.0
9810,0.0
8888,1.0
10198,0.0
11471,0.0
10110,1.0
4105,0.0
8611,1.0
10511,0.0
5383,1.0
2143,1.0
7852,0.0
3770,0.0
4876,1.0
2212,1.0
2012,0.0
3983,0.0
2461,0.0
10397,0.0
5629,1.0
4943,0.0
10266,0.0
9386,1.0
4330,1.0
9236,0.0
7967,1.0
11760,1.0
5375,1.0
9806,1.0
5957,1.0
8877,1.0
9518,0.0
11161,1.0
3400,1.0
8492,0.0
6469,1.0
7942,0.0
5692,1.0
11641,0.0
2891,1.0
9986,1.0
5870,0.0
6521,0.0
6072,1.0
7566,0.0
9128,1.0
6760,0.0
4223,1.0
11519,1.0
11417,1.0
10001,0.0
11081,1.0
909,0.0
6856,1.0
3201,1.0
3025,0.0
7720,0.0
7112,1.0
7206,1.0
4144,1.0
2265,0.0
1757,1.0
11858,0.0
12125,0.0
9731,1.0
4536,0.0
11140,1.0
12337,1.0
3623,1.0
4246,1.0
9493,1.0
3980,0.0
1036,1.0
820,0.0
1407,0.0
941,0.0
2534,0.0
8486,1.0
12261,0.0
10847,1.0
5245,0.0
11264,0.0
2885,1.0
3841,0.0
5620,1.0
430,1.0
12182,1.0
10628,0.0
9028,0.0
5372,0.0
9447,0.0
9736,1.0
7423,1.0
3083,1.0
8643,1.0
833,1.0
6922,0.0
4898,1.0
3736,1.0
9605,0.0
905,0.0
10264,0.0
2312,0.0
6015,0.0
8921,0.0
10621,0.0
4039,0.0
4558,1.0
11410,0.0
4665,1.0
3635,0.0
303,0.0
126,1.0
1180,1.0
9359,0.0
7217,0.0
12380,1.0
1318,1.0
11415,0.0
11046,1.0
2213,0.0
1814,1.0
4845,0.0
10666,1.0
3910,1.0
10771,1.0
6311,0.0
5983,1.0
8228,1.0
4271,0.0
10449,1.0
3038,1.0
4173,1.0
3056,0.0
3105,1.0
12196,1.0
4100,0.0
8264,1.0
9235,0.0
5076,0.0
7857,0.0
9414,1.0
7510,1.0
7535,0.0
7047,1.0
7657,0.0
3531,0.0
6776,0.0
9415,1.0
2348,0.0
9771,1.0
7151,0.0
5519,1.0
4613,0.0
5161,0.0
5759,1.0
12107,1.0
4636,1.0
5997,1.0
10489,0.0
7065,1.0
9384,0.0
10269,1.0
4175,1.0
487,0.0
11965,0.0
12060,1.0
7902,1.0
4628,1.0
1497,1.0
5275,0.0
7726,0.0
9169,1.0
7030,0.0
9813,0.0
10812,0.0
10631,0.0
12350,1.0
9544,1.0
8383,0.0
2436,0.0
8117,1.0
11664,0.0
10176,1.0
9577,1.0
5633,1.0
10185,1.0
8822,1.0
9602,1.0
9587,0.0
11930,0.0
12016,0.0
2999,0.0
3323,1.0
7501,0.0
3379,0.0
8947,1.0
5290,0.0
3508,1.0
6849,1.0
4823,1.0
1447,1.0
3844,1.0
5056,1.0
11883,1.0
3636,0.0
6131,0.0
10389,0.0
12030,1.0
6223,1.0
9877,0.0
10319,1.0
5376,1.0
4375,1.0
6805,0.0
8557,1.0
10202,1.0
8787,0.0
5705,1.0
7734,1.0
7981,1.0
8756,1.0
11612,0.0
3506,1.0
1926,0.0
9970,1.0
1957,0.0
9954,1.0
9631,1.0
18,1.0
8957,0.0
12327,0.0
4679,1.0
8622,1.0
718,1.0
4108,1.0
4205,0.0
9613,1.0
8061,1.0
3624,0.0
5989,1.0
10466,1.0
10184,0.0
7470,1.0
11838,1.0
9307,0.0
9823,1.0
777,1.0
11012,1.0
5219,0.0
8885,0.0
8898,1.0
3051,1.0
2341,0.0
10135,1.0
1120,0.0
6255,1.0
12178,1.0
6590,1.0
4816,1.0
6426,1.0
5070,1.0
3778,1.0
753,0.0
248,0.0
4794,1.0
3459,1.0
768,1.0
5624,0.0
11624,0.0
6969,0.0
8238,1.0
8050,1.0
502,0.0
7017,1.0
11870,1.0
1313,0.0
6872,1.0
383,1.0
12181,0.0
8740,1.0
2311,1.0
547,1.0
3428,0.0
796,0.0
5052,1.0
8375,1.0
10955,0.0
4676,1.0
7873,1.0
7514,0.0
12214,0.0
11778,1.0
4887,1.0
10305,1.0
5864,1.0
1317,1.0
10607,0.0
7044,0.0
880,0.0
8057,1.0
8830,1.0
3527,1.0
9742,1.0
8713,1.0
9824,0.0
5067,1.0
7450,1.0
8851,0.0
10189,1.0
478,0.0
5271,1.0
11416,1.0
11541,1.0
11789,1.0
626,1.0
8537,0.0
7767,0.0
11173,1.0
7544,1.0
246,0.0
1924,0.0
922,1.0
6728,1.0
9864,0.0
1576,1.0
9851,1.0
5803,0.0
10224,0.0
635,1.0
2910,1.0
11618,0.0
6737,1.0
7909,1.0
11241,1.0
3312,1.0
848,1.0
2285,1.0
11221,0.0
10973,1.0
12498,1.0
7181,1.0
11510,1.0
11179,0.0
11338,0.0
9465,1.0
3333,0.0
2842,1.0
3915,1.0
11128,1.0
8213,1.0
3835,0.0
8657,0.0
9599,1.0
6812,0.0
3676,1.0
1941,1.0
3253,1.0
3962,1.0
9866,1.0
6952,1.0
10480,0.0
11072,0.0
9769,1.0
6869,1.0
9897,0.0
5506,0.0
1290,1.0
9516,1.0
5562,1.0
12269,1.0
2667,0.0
9998,0.0
2002,1.0
3986,1.0
355,1.0
6353,0.0
12258,0.0
6124,0.0
8569,1.0
5141,1.0
6337,0.0
9314,0.0
2177,1.0
222,1.0
12003,0.0
2480,0.0
4209,0.0
4141,1.0
3693,1.0
10905,1.0
6624,0.0
3306,0.0
5369,1.0
7960,0.0
6430,0.0
7531,1.0
433,1.0
4744,1.0
7036,1.0
10963,1.0
354,1.0
154,0.0
6436,1.0
5942,0.0
1760,0.0
8456,0.0
5770,0.0
12500,0.0
8410,0.0
3656,0.0
7145,0.0
6344,0.0
10043,1.0
8248,1.0
32,1.0
7456,0.0
12299,0.0
821,1.0
7932,1.0
3320,0.0
12335,0.0
7697,0.0
2918,0.0
1114,1.0
3351,1.0
10299,0.0
3821,0.0
6636,1.0
8422,1.0
8251,0.0
5693,1.0
2299,0.0
3690,1.0
10338,0.0
610,1.0
6876,1.0
2880,0.0
969,1.0
9354,1.0
5063,1.0
9027,1.0
7408,0.0
3731,0.0
8996,0.0
9966,0.0
10213,1.0
4005,0.0
8225,0.0
4024,1.0
2426,0.0
9915,0.0
12476,1.0
490,1.0
8869,1.0
12011,1.0
2777,1.0
10663,1.0
8915,1.0
12169,0.0
10874,0.0
4321,1.0
2592,0.0
210,0.0
1296,0.0
6543,0.0
7534,1.0
10010,1.0
10676,0.0
3793,1.0
9538,0.0
10273,0.0
7851,0.0
8559,1.0
1974,0.0
10133,0.0
10374,1.0
1330,0.0
5188,1.0
12399,0.0
920,0.0
387,0.0
9886,1.0
11015,1.0
7376,0.0
5710,0.0
10044,0.0
5841,0.0
6049,1.0
9152,1.0
8190,1.0
4625,0.0
1093,1.0
5329,0.0
10108,1.0
11765,1.0
10113,1.0
7638,0.0
9763,0.0
4084,0.0
11538,0.0
1772,0.0
10274,0.0
9803,0.0
2019,0.0
1651,0.0
12314,1.0
1470,1.0
925,0.0
7195,1.0
8935,1.0
3655,1.0
1765,0.0
183,0.0
7809,0.0
12035,1.0
10013,0.0
8555,0.0
4688,0.0
5047,0.0
10584,1.0
6427,0.0
9912,1.0
3080,0.0
2945,1.0
12409,1.0
4464,1.0
10345,1.0
8247,0.0
3947,1.0
11404,0.0
2516,0.0
11047,1.0
5908,1.0
4732,1.0
1211,1.0
4476,0.0
4630,1.0
280,1.0
4804,1.0
9420,1.0
3001,1.0
1480,0.0
11361,0.0
7375,1.0
2853,0.0
5812,0.0
1842,1.0
9503,0.0
10378,0.0
4663,0.0
4011,0.0
11860,0.0
2850,0.0
8268,0.0
1239,0.0
7458,1.0
3897,1.0
12439,1.0
2098,1.0
12375,1.0
10223,0.0
3617,0.0
74,1.0
5906,0.0
2781,0.0
806,1.0
9737,0.0
1915,1.0
12266,1.0
6295,1.0
7831,0.0
10060,1.0
8267,1.0
484,0.0
5466,0.0
5370,1.0
6682,0.0
1380,1.0
2208,0.0
9588,0.0
6113,0.0
145,0.0
2315,1.0
3928,1.0
5674,0.0
650,1.0
6530,1.0
5040,1.0
12094,1.0
11482,1.0
10712,1.0
4230,1.0
7445,1.0
4187,0.0
8031,1.0
3901,0.0
8123,1.0
2826,1.0
7868,0.0
9979,0.0
3871,0.0
3493,0.0
9659,1.0
5882,1.0
7443,1.0
7168,1.0
399,1.0
5920,0.0
1920,0.0
3665,0.0
11295,0.0
7070,0.0
1308,1.0
609,0.0
10100,1.0
586,0.0
1742,1.0
10677,0.0
7555,1.0
8766,0.0
553,0.0
1858,0.0
156,0.0
1668,0.0
5768,1.0
5954,0.0
12435,1.0
3830,0.0
6146,0.0
7753,0.0
10728,0.0
5478,1.0
11549,0.0
10577,0.0
11230,1.0
10012,0.0
5017,1.0
5925,1.0
85,1.0
2530,0.0
4870,1.0
7344,1.0
3141,1.0
6121,1.0
351,0.0
7541,1.0
3419,1.0
10111,0.0
4849,1.0
9413,1.0
4156,0.0
7166,1.0
4480,1.0
11022,0.0
7388,0.0
10558,1.0
9732,0.0
4680,1.0
4803,1.0
7130,1.0
8779,1.0
11224,1.0
1031,0.0
11532,1.0
4867,1.0
10684,1.0
9270,0.0
10827,0.0
8322,0.0
2054,1.0
4590,1.0
9096,0.0
2408,0.0
1224,1.0
2721,1.0
1271,1.0
1029,0.0
5617,1.0
4715,1.0
4193,0.0
3095,1.0
10327,1.0
9434,0.0
9809,1.0
12005,1.0
12272,0.0
4960,1.0
558,1.0
6280,1.0
4394,0.0
6511,1.0
6429,1.0
2094,1.0
10296,0.0
10068,0.0
2980,0.0
7307,0.0
7855,0.0
877,0.0
1844,0.0
872,0.0
1988,0.0
233,0.0
12008,0.0
7505,1.0
11807,0.0
7005,0.0
268,0.0
3411,0.0
8755,1.0
7553,1.0
2089,0.0
4442,0.0
6794,1.0
4928,0.0
1821,1.0
9556,1.0
7592,1.0
190,1.0
2194,1.0
1792,0.0
4716,0.0
4312,0.0
3244,1.0
676,1.0
690,1.0
8587,0.0
3992,0.0
9308,0.0
416,0.0
10488,1.0
11547,0.0
3988,1.0
5640,1.0
2007,1.0
903,1.0
6356,1.0
1976,0.0
3315,1.0
5210,0.0
3192,1.0
5209,0.0
10552,0.0
2536,0.0
6243,0.0
10462,1.0
9844,1.0
4115,0.0
6748,0.0
8760,0.0
12389,0.0
8759,1.0
5021,1.0
3890,0.0
5096,1.0
3873,0.0
9868,0.0
9558,0.0
11497,1.0
103,0.0
8645,1.0
5938,1.0
7781,0.0
12250,0.0
9860,0.0
11061,0.0
4438,0.0
2006,0.0
4877,0.0
4552,0.0
5871,0.0
2493,0.0
1596,1.0
3425,1.0
230,0.0
9894,0.0
10422,1.0
5206,0.0
3434,1.0
5191,1.0
8880,1.0
1706,1.0
9366,1.0
11961,1.0
8453,0.0
9130,0.0
4224,1.0
7199,0.0
8053,0.0
10943,0.0
2079,1.0
27,1.0
5255,0.0
11419,1.0
3409,1.0
2790,0.0
7048,0.0
4824,1.0
6793,0.0
112,1.0
6151,1.0
10181,1.0
8403,1.0
9616,1.0
12356,0.0
5155,1.0
1361,0.0
9684,1.0
4634,0.0
2572,0.0
4656,1.0
5777,1.0
1007,1.0
5465,1.0
8749,0.0
1614,0.0
10921,0.0
8733,1.0
10284,1.0
330,0.0
2876,1.0
5361,1.0
10777,1.0
9709,0.0
128,0.0
9650,0.0
3263,0.0
2406,1.0
7156,0.0
7356,0.0
6241,1.0
1557,1.0
2375,0.0
1734,0.0
11303,1.0
6103,1.0
4122,1.0
7428,0.0
9464,0.0
9509,1.0
11000,0.0
1624,0.0
10774,0.0
6291,0.0
1078,0.0
1643,1.0
9758,1.0
8223,1.0
2510,1.0
5472,0.0
4712,0.0
9778,1.0
9031,1.0
8472,0.0
6480,1.0
12185,1.0
6060,0.0
7524,1.0
6552,0.0
3807,1.0
10115,0.0
2979,0.0
3354,1.0
3413,1.0
4568,0.0
5165,1.0
3585,1.0
7392,1.0
671,0.0
6616,0.0
8397,0.0
10689,1.0
11334,1.0
1694,0.0
1775,0.0
8850,1.0
2357,1.0
11894,1.0
5479,1.0
3827,1.0
970,1.0
11102,0.0
3560,0.0
7693,0.0
11474,0.0
10869,1.0
3470,1.0
10764,0.0
7606,1.0
8769,0.0
342,0.0
9300,1.0
7395,1.0
4181,0.0
10524,1.0
11045,0.0
9835,1.0
11483,1.0
4348,0.0
4922,0.0
5200,1.0
4798,0.0
8034,0.0
9829,0.0
11874,1.0
5108,0.0
9541,0.0
7580,1.0
1724,0.0
9621,0.0
11028,0.0
3324,0.0
